timestamp,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
202001010,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,75.0485,34.1057,0.0444912,0.0431304,136.543,25.0505,75.9671,0.043235,18.5552,37.7193,8.04118,76.1252,0,0,0,0,0,52.8842,0,15.2808,24.6337,0
202001011,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,89.1363,0,0.0521025,0.0510199,161.453,29.6328,89.2892,0.0509958,21.7725,44.0756,9.49892,417.636,6.13656,2.64975,2.69621,73.8854,0,56.3925,24.4302,16.3639,18.2317,29.6312
202001012,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,103.224,46.4714,0,0,186.363,0,102.611,0,24.9898,0,0,0,6.51894,0,0,0,0,0,3.58823,17.4471,0,0
202001013,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,117.312,52.6542,0.0673251,0.0667989,211.273,38.7973,0,0.0665173,28.207,56.7883,0,145.724,6.90133,0,3.12115,0,0,0,26.9326,0,0,33.0806
202001014,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,105.692,0,0.0598909,0.0601221,0,34.9194,103.798,0,25.1835,14.3308,0,424.017,6.52165,0,0,0,0,60.0629,0,17.1892,0,0
202001015,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,94.072,0,0,0.0534452,168.203,31.0414,0,0,22.1599,0,0,0,6.14196,0,2.58724,66.9849,6.20564,0,0,0,0,0
202001016,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,82.4519,35.7158,0.0450224,0.0467684,146.668,27.1635,79.5271,0.0456496,19.1363,37.8522,8.42081,0.498721,5.76228,0,2.32028,65.5583,5.57406,0,20.7801,14.5072,22.2626,28.3689
202001017,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,60.1264,25.9149,0.0326255,0.0341149,107.042,0,0,0.0331837,13.9389,0,6.11001,364.102,0,0,0,0,0,47.4896,0,0,19.5716,26.1461
202001018,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,0,16.1139,0.0202286,0,67.4165,0,0,0.0207177,0,17.1725,3.79921,345.081,4.6984,2.17229,1.79442,56.1119,4.34464,41.6087,0,11.2869,16.8806,23.9234
202001019,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,15.4755,6.31294,0.00783175,0.00880794,27.7905,5.11572,15.0476,0.00825182,3.54408,6.83262,1.48842,326.061,4.16646,2.03949,1.5315,51.3887,3.72992,35.7277,15.288,9.67679,14.1897,21.7006
202001020,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,10.317,4.20862,0.00522116,0.00587196,0,3.41048,10.0317,0.00550121,2.36272,4.55508,0.992277,335.451,4.18361,2.04839,1.56808,48.6351,3.82203,37.4222,15.2772,10.2025,14.1207,21.782
202001021,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,5.15849,2.10431,0.00261058,0.00293598,9.26349,1.70524,5.01587,0.00275061,1.18136,2.27754,0.496139,344.841,4.20077,2.0573,1.60466,58.2758,3.91414,39.1166,15.2665,10.7282,14.0517,21.8634
202001022,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.231,4.21793,2.0662,1.64124,61.7193,4.00625,40.8111,15.2557,11.2539,13.9827,21.9448
202001023,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,102.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.749,4.0834,2.01805,1.56567,59.625,3.83176,39.5335,0,10.8795,13.832,21.3014
20250100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.191,3.96057,1.81875,0,62.2671,0,40.7814,15.2388,11.5104,13.7033,20.7073
20250101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.452,3.79842,1.76034,0,60.1917,0,0,0,11.2024,0,19.9236
20250102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.272,3.71156,1.73426,0,17.3741,0,37.849,14.1661,0,13.5686,19.5038
20250103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.805,0,0,0,0,0,36.5614,0,9.9768,13.4897,0
20250104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.078,3.53784,0,0,0,0,35.2738,13.4927,9.36401,13.4109,18.6641
20250105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,2.74684,0,0,0.00158245,4.97777,0.9191,0.885066,0,0,0,0,304.909,3.56353,1.68531,0,50.774,0,35.5498,13.4465,9.5272,14.1056,18.6726
20250106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,5.49369,0,0,0.0031649,9.95553,1.8382,1.77013,0,0,0,0,220.109,0,0,0,50.4838,0,35.8258,0,9.69038,14.8004,18.6811
20250107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,8.24053,0,0,0.00474735,14.9333,2.7573,2.6552,0,0,0,0,288.675,3.61491,1.69173,0,50.1936,0,36.1019,13.354,9.85357,15.4951,18.6896
20250108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,28.225,0,0,0.0159854,42.53,9.28444,8.73735,0,0,0,0,333.885,4.60903,2.0924,0,58.6657,0,43.7511,17.2151,12.0875,18.9298,23.0432
20250109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0.0272103,85.1308,15.804,14.8122,0,0,0,0,378.291,5.59308,2.48836,0,66.998,0,51.2998,21.039,14.2939,22.3213,27.3447
20250110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,68.1071,0,0,0.0384118,65.9752,0,0,0,0,0,0,423.208,0,2.89045,0,75.4152,0,58.997,24.9104,0,0,31.731
20250111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,102.541,26.9148,0,0,0,0,0,437.868,6.83185,2.96001,0,0,0,61.0395,0,17.4122,26.398,32.7799
20250112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,29.0849,0,0,0,0,0,0,0,0,0,0,452.529,7.06751,0,0,0,0,0,0,18.2937,26.9554,33.8288
20250113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,109.915,0,0,0.0621974,20.6193,36.1247,0,0,0,0,0,467.19,7.30318,3.09913,0,0,0,65.1244,0,0,0,0
20250114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,99.0294,0,0,0.0560277,176.697,32.5414,30.3262,0,0,0,0,240.886,6.96242,2.95767,0,0,0,61.198,26.2905,0,26.2,33.4555
20250115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,88.144,0,0,0.0498581,157.55,28.958,26.9317,0,0,0,0,0,0,2.81622,0,74.7459,0,57.2716,0,0,24.8873,0
20250116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0421,25.3746,0,0,0,0,0,414.889,0,0,0,0,0,0,0,15.4192,23.5746,0
20250117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,56.3539,0,0,0,0,18.4768,17.1095,0,0,0,0,386.407,5.68233,2.47747,0,64.3919,0,47.4505,20.4259,13.7726,20.3605,17.1713
20250118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,35.4493,0,0,0.0199362,62.8875,11.5791,10.682,0,0,0,0,357.924,5.08374,2.28017,0,59.6346,0,41.5559,18.1175,12.1259,17.1464,25.6679
20250119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,14.5446,0,0,0.00806007,25.13,4.68135,4.25438,0,0,0,0,329.442,4.48515,2.08287,0,54.8773,0,35.6612,15.8091,10.4793,13.9323,23.1963
20250120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,9.6964,0,0,0.00537338,16.7534,3.1209,2.83626,0,0,0,0,347.889,4.41839,2.03377,0,58.7242,0,38.4645,16.1097,11.0284,13.8932,22.8891
20250121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,4.8482,0,0,0.00268669,8.37668,1.56045,1.41813,0,0,0,0,366.336,4.35163,1.98467,0,62.571,0,41.2678,16.4102,11.5774,13.8541,22.582
20250122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.783,0,1.93557,0,66.4179,0,44.0711,16.7108,12.1265,13.815,0
20250123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,105.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.987,4.12272,1.87716,0,64.3425,0,42.4263,15.9748,11.8184,0,14.8757
20300100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.7,0,0,0,0,0,0,14.646,0,0,0
20300101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.663,0,0,0,58.148,0,0,14.2967,0,0,0
20300102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.334,3.78788,1.88192,0,55.172,0,39.7093,13.9259,10.0609,0,19.7841
20300103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.849,0,0,0,0,0,0,13.555,0,0,0
20300104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.663,3.32977,1.73385,0,0,0,17.6375,13.1841,0,0,17.703
20300105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,2.29262,0,0,0,0,0,0,0,0,0,0,235.378,0,0,0,0,0,0,12.9955,9.10162,0,17.9006
20300106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,4.58524,0,0,0.00346438,10.9211,2.01214,6.31121,0,0,0,0,291.957,3.45248,1.67234,0,48.2817,0,33.923,0,9.13863,0,0
20300107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,6.87786,0,0,0.00519657,16.3816,3.01821,9.46682,0,0,0,0,220.219,3.51383,1.64158,0,47.8126,0,32.8776,0,9.17564,0,18.2958
20300108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,22.3599,0,0,0.0166936,0,0,0,0,0,0,0,322.332,4.27085,1.94146,0,55.7174,0,0,0,11.256,0,21.5095
20300109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,37.823,0,0,0.0281764,67.1521,16.3651,0,0,0,0,0,359.269,5.01808,2.23676,0,0,0,0,18.7049,13.3108,0,24.6789
20300110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,53.2454,0,0,0.0396212,123.41,23.0123,68.7088,0,0,0,0,94.872,5.78594,2.54333,0,0,0,54.7353,21.7898,15.4139,0,0
20300111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,60.1728,0,0,0.0472921,148.751,27.4676,82.3944,0,0,0,0,413.597,6.13698,2.67572,0,0,0,57.7406,0,0,0,29.5391
20300112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0.054963,174.093,0,0,0,0,0,0,335.077,0,2.8081,0,0,0,0,0,0,0,31.1373
20300113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.123,0,2.94049,0,0,0,0,0,0,0,0
20300114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0.0563544,179.433,32.7311,0,0,0,0,0,382.227,6.47233,0,0,0,0,0,0,0,0,31.1779
20300115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,67.3258,0,0,0.0500749,159.431,0,0,0,0,0,0,53.1669,6.1056,2.64512,0,72.5624,0,0,22.5198,0,0,0
20300116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,58.7619,0,0,0.0437955,139.43,25.4368,76.9669,0,0,0,0,66.6783,0,2.49743,0,67.2234,0,52.9683,0,0,0,28.0628
20300117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,42.9183,0,0,0.0319325,101.659,18.5467,56.1356,0,0,0,0,151.593,0,2.31642,0,61.623,0,0,0,12.9524,0,26.0808
20300118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,27.0747,0,0,0.0200696,63.8876,11.6566,35.3044,0,0,0,0,334.452,4.78291,2.13542,0,56.0227,0,41.4568,16.1345,11.205,0,24.0988
20300119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,11.2311,0,0,0.00820659,26.1166,4.76646,14.4732,0,0,0,0,308.087,4.30494,1.95441,0,50.4223,0,35.701,13.9379,9.45764,0,22.1168
20300120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,7.48743,0,0,0.00547106,2.86391,3.17764,9.6488,0,0,0,0,328.949,4.32547,1.97821,0,54.3776,0,37.8075,0,10.0515,0,22.2297
20300121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,3.74372,0,0,0.00273553,8.70553,1.58882,4.8244,0,0,0,0,349.811,4.346,2.00202,0,58.3328,0,39.9141,14.8756,10.6453,0,22.3426
20300122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.783,4.36653,2.02583,0,62.2881,0,42.0206,15.3445,0,0,22.4555
20300123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,133.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.64,0,2.00254,0,60.908,0,41.8661,14.9952,11.0124,0,0
20350100,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.811,3.93019,1.80569,1.4904,548.957,3.65471,41.4854,134.868,10.7916,13.2609,116.662
20350101,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.205,3.86447,1.78402,1.38368,536.445,3.3982,0,132.146,10.6603,0,114.765
20350102,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.918,3.68237,0,1.35801,459.158,3.3315,40.2781,127.022,10.3778,13.6284,0
20350103,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6518,3.50027,1.74265,1.33234,504.048,3.26481,38.6283,121.898,10.0952,13.5657,105.146
20350104,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.995,3.31817,1.72196,0,343.203,3.19811,36.9785,116.773,9.8127,13.5031,100.337
20350105,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,3.23183,1.50388,0.00197166,0.0188571,9.16196,10.9524,3.3876,0.0018557,0.815071,1.70856,0.354573,303.471,3.35996,1.70104,1.2573,249.172,3.07332,35.5678,116.117,9.53241,13.7391,100.773
20350106,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,3.00776,0,0.0377143,0,21.9047,6.77519,0,1.63014,3.41712,0.709146,296.948,3.40174,1.68013,1.20793,449.982,2.94852,0,4.10437,9.25212,13.9751,101.208
20350107,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,9.6955,4.51164,0.00591497,0.0565714,27.4859,32.8571,10.1628,0.00556709,0,5.12568,1.06372,290.424,3.44353,1.65921,0,412.704,2.82373,0,114.804,8.97182,14.2111,101.644
20350108,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,30.1143,13.7145,0.0178954,0.171801,83.3528,99.7835,30.1994,0.0171344,7.3419,15.0721,3.23349,219.346,4.16234,1.93543,1.56874,504.639,0,0,143.833,0,17.3064,0
20350109,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,50.5064,22.9049,0.0298596,0.286875,139.144,90.3993,50.208,0,0,25.0044,5.40034,0,4.87156,2.21037,1.97568,577.03,4.76147,0,0,13.3024,20.3692,137.56
20350110,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,70.7405,32.0372,0.0417485,0.40116,194.575,30.2988,0,0,0,0,0,0,0,0,0,647.617,0,0,0,0,0,0
20350111,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,279.424,83.8025,0,0,0,8.99027,405.986,5.98399,0,0,0,0,0,0,0,24.4584,165.631
20350112,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,98.7856,44.2252,0.0565564,0.56103,273.925,325.851,0,0,0,0,0,0,0,0,2.76729,0,0,10.4442,0,17.125,25.55,176.121
20350113,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,277.73,0,0,0,0,11.8639,0,6.81235,0,0,727.131,7.11151,0,0,0,0,0
20350114,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,101.956,45.1599,0.0573645,0.57965,282.926,336.665,100.189,0.0576983,24.3816,0,0,0,0,0,0,442.562,0,0,0,0,0,176.525
20350115,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,215.372,0,0,0,21.6101,0,0,0,0,0,2.53065,631.704,0,0,0,0,0,0
20350116,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,27.4036,0.044173,0.457019,0,265.44,78.0623,0.0450003,0,0,8.21465,385.882,0,0,0,0,5.56431,50.7327,187.668,0,0,0
20350117,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5853,57.1232,0,13.7627,0,5.97798,367.169,5.1207,0,0,539.367,0,0,0,12.4579,18.0422,145.449
20350118,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,15.8683,0.0200714,0.21222,102.981,123.259,36.1841,0.0207112,8.68675,17.054,3.7413,348.455,4.66605,2.10566,1.75449,296.808,4.25894,38.8993,152.88,10.7743,15.0653,134.543
20350119,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,15.749,6.38172,0.00802051,0.0898201,43.6829,52.1682,15.245,0.00856665,3.61083,6.97973,1.50463,329.741,4.2114,1.97342,1.47448,450.121,3.60625,32.9825,135.486,9.09061,12.0884,123.637
20350120,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,10.4994,4.25448,0.00534701,0.0598801,29.122,34.7788,10.1634,0.0057111,2.40722,4.65316,1.00309,342.191,4.16148,1.93195,1.55093,462.453,3.79341,35.5218,137.095,9.74511,12.1925,122.577
20350121,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,5.24968,2.12724,0.0026735,0.02994,14.561,17.3894,5.08168,0.00285555,1.20361,2.32658,0.501545,354.641,4.11156,1.89048,1.62739,532.694,3.98058,38.061,138.704,10.3996,12.2966,121.517
